relative_path	category	size_bytes	sha256
scripts/p4_correct_atlas.py	script	5624	a4f61fc75f09b21475e72c19a55fc3c1b98ae115ad38f9ee1978b09250c7240a
scripts/p4_extract_l34.py	script	3698	5e768935c29560e4644e42e29aff61d87c2f0b4a99345d76087c9442f8558a7c
scripts/p4_f.py	script	1785	a848a01687bcbe7d19e22e99959e65b1762817cc9a0ef3cd6d18981daf5f2e94
scripts/p4_fix_tables.py	script	1228	d83d52123a4f6d510cbcb3f21392c1c38ed01a0155d03fba67c45fac39ade151
scripts/p4_g.py	script	606	2ed935583f3a132e9d4d3a3293ce38bc5cea3ff31a3bbe112871108e6a1ef5ac
scripts/p4_l4_discovery.py	script	4620	168d1d517f682fc9696a17d41bc0889cae7c2f16c4ee8e516a2429bef8a3e1ef
scripts/p4_l4_finalize_fix.py	script	3239	4398764d52e944603b77fe75fc23c528f8fb5ff3be7092e3d5d71c2f7ac16731
scripts/p4_l4_metadata_fix.py	script	3310	e720a4891d594c47f3636a2bf71433a6df2310246da86abdf3ed0f0b36e526d7
scripts/p4_l4_metadata_fix2.py	script	1905	7338a21a12ff869754b336b1797c7a740d66d2fcbfbf434a2a6e84c13b017cc7
scripts/p4_l4_metadata_fix3.py	script	1262	7542e72c16ba2c0188cd3abc45c866fcb2f8ee5cadf63c124440d98ad76cd5db
scripts/p4_setup.py	script	2037	91431e1f1cfdb28ced7ef943ea6b66d1f2a22d50ce23f4a25581fbb4baf4eb1f
scripts/p4_upd.py	script	1146	2eb6f0a5c11ffd5a816f90917c00bac5404bf79a63b1915e64caa0d3b18a85af
scripts/p5_check.py	script	745	2e7cfe36a828c1f28561b7a3272f5e4dc2c6e13930b66c368ae07626f9d41928
scripts/p5_correct.py	script	2735	1be86d06ff64aeb0466f82e5094fc7b95bb3abdcd7bc3305b0496919e7b3a1cf
scripts/p5_correct2.py	script	3668	70994ff0496b269ac3f68ead2f9220b87299cfa1770d8de3d54708b103d8d717
scripts/p5_cov.py	script	1940	be53f36972dcb5f79d92acfb49b746ce4f3fe3eed42af34b6c1d6fdf4d2b5e80
scripts/p5_env.py	script	472	f336ebcf8855770e03186ae4b29714070ad796380369f53bbace418f058eaecb
scripts/p5_fin.py	script	2732	24d7bb79ee2d87839b29a1387a2a2779448a7a948c00b954620b620aab001543
scripts/p5_prov.py	script	1725	02f5ac5595fa83e85dc06907b7754381ab22f97443ff31f17e3bb27e6aa5ec1a
scripts/p5_qual.py	script	1785	a9cd3df0cd7deb88b43eb5a4dba04af0dc2302b26397c7517237556868e8a33b
scripts/p5_read_atlas.py	script	429	1ea83e67426f1677e857784b4844ea945a9ba92837eda359381027993e81da76
scripts/p5_repair.py	script	5175	d8cbcd8491375b9536f90a977ce63cbfb320120afa14a15a10ae960fc2a4697a
scripts/p6_build.py	script	1958	5690ecc721a54bbc3bb93fc300c2d350add7001b87262e007c7ef9c187ed4338
scripts/p6_check.py	script	542	30f8fe0de13bf85d6d586dea2d8016c6cfb667d861aadca1cbf14120bd56981b
scripts/p6_commit.py	script	841	a6cde39ad517d2ad3b0867084f1113baf62f8ef8dcce87244eebb1895a70d354
scripts/p6_final.py	script	2378	dc4de4d99331525a372c95f27f678b50ba6823a78de5d5da2b0b6ae66210703c
scripts/p6_finalize.py	script	4929	a86a147b71856990d0a0973c1940e35b20a0fca48ef1793c81339eb1246454c9
scripts/p6_repair.py	script	2677	72124b8cb01d9cab929b9fd4a06cd59e22cdb1bf0a348f0296faea91ee577f86
scripts/p6_validate.py	script	873	d80e1e169fd8184c35a3c867d61e66a4f7fbbe707e6fad5a1fbd3cc6769460cd
scripts/p6r.py	script	1325	0c648aec583b3c859626da45ea71afc33337192ca9623b95da53c058cbe80765
scripts/p6y.py	script	1301	eaac969f29e37af80c47de0c04379888bc4c20997a60d07996908f8c6c18e4bb
scripts/p7_build_context_tables.py	script	10483	ae4f441db01ec85c4c5cb5a9e045326040ddcb30587af325e525ae7b787dc4b8
scripts/p7_context_causal_analysis.py	script	9640	6d57572fa058dc167b566847a20e748832f0d8ecaac3ef5562b1f58d26d140d4
scripts/p7_finalizer2.py	script	2273	5cbe9ffe04573be1da47a2ea8bd9761c147fce9701a982996713050585cd066c
scripts/p7_l5_repair_summary.py	script	1703	124ba2f350c85b61812c5f5fff1c7038e68412e5f14d8cb545818cf086499d3d
scripts/p7b_fix_control_classification.py	script	1459	38e4b3419a0e2c9bb855951fc11c0a738cfdc134d7009e8740373bae551c6960
scripts/p7b_generate_final.py	script	12099	080e4274fa65b93613b356b4c270bcb9ecec5cfebc0bc31c994dfe775d2a30ae
scripts/patch_l3_cdna_header_quotes.py	script	1356	bca9f6d58313f1710f4b34c1aef99c1ebfe386ca2af71f5c8de2f45458eade8e
scripts/patch_l3_optimized_cell_normalization.py	script	8863	feadd6cd9abfdbc5ca2288d3da02376a7ac5003b6537342ce2fa0c2342d4a14a
scripts/quality_repair_case45.py	script	38001	e4836992e247828fa7c691ceba163fd08b7c4bb96d8fd79f55cfc1b1ecb48b01
scripts/stage1c_minimal_hard_gap_audit.py	script	10159	3d53aa24a1fe9d10ea457a9921f82957919eff95d7bdea56c58a48448358ed64
scripts/stage1f_compact_hard_audit.py	script	7271	7d88b217f3a11380bea525a244c3ce677db20954c494868ab66b6872d203b0ad
scripts/stage1f_git_sync.py	script	3126	083334df41de13255cd15ad8704cd444db19a0d65ec5e1c39bfd91e5b511eea9
scripts/stage1h_minimal_processed_contract_audit.py	script	4822	ecdad87e84e55cfb8bc121558adf15756afa0b8c32a1a3cef8378c5b19bea5d0
scripts/stage1i_status_consistency_audit.py	script	7966	a7561167b5092b0c8402597384e509066013fd63b35294df53ab405ad2540a6a
scripts/stage2_2a_git_fix.py	script	1077	d0c5c52ef331f918194474e91a01a99f5018b11ce53202a752976e1982b49dbd
scripts/stage2_2b_manifest_fix.py	script	2922	a80988d3dc9ccd9684a98c6792ee77ddc4642131524fd59308b1c36f5424c6f9
scripts/stage3_1_schema_l4_repair.py	script	4954	2517d79f8e11d446904643a3d0d6e857fe7d9eab60edc9c42b2a43dc27a0bcc8
scripts/stage3_2_alignment_audit_repair.py	script	3642	a5f90f772b011a1a99c12614f2c5a2e2c1e4cfac6d0dd51642eb53bb034e4c71
scripts/stage3_2_git_commit.py	script	1286	214c24c196062af49d06bf4edb75c588a86dbe83f4eaa56a2d2a139946105234
scripts/stage3_2_l3_blocked_repair.py	script	6438	d8bc82ddfc115edbc2127c750e2695812ecba59f0337636c689b333969081ccb
scripts/stage3_3_cat_files.py	script	323	cfb9ce9f171721fcf9e00d6122b53790f2939d1680a804940065061b4ddd2b40
scripts/stage3_3_closure_sync.py	script	7419	d7e467e667c08827dfa3f26917bed8aa8ad9e7fe518bc57f57bb6d884710ad17
scripts/stage3_3_compact_read.py	script	749	6d05a3e6c6de4f0753ce370029693a0187eefdce506a8af28f1b705e8a8b0985
scripts/stage3_3_deep_explore.py	script	1487	0cb712b180decce4a7501060332425890b8a530ffd1a98a52fdaccf886ea9bad
scripts/stage3_3_deep_explore2.py	script	2742	e82f847919101ba1e6ee349f4f68449b9f874e6bf867708f84a0c891bf934595
scripts/stage3_3_explore.py	script	3632	5e50dfd54d2ba832b8a7bf61de78d3f64452410b426267f2fb74d6d7d969772a
scripts/stage3_3_final_verify.py	script	1306	2626644456eacd853c37f587364f6467374bff253d63432a207562b4b56f2a9a
scripts/stage3_3_git_check.py	script	570	0fe9b6eb020c3c530e3094153680b5d163d28bc3af53d2937e2648372bc07e0a
scripts/stage3_3_minimal.py	script	301	be898e9ff2052c628dfc7f522e2a96aa621c264c47bd7330bee3467719215c61
scripts/stage3_3_push_check.py	script	498	aa0cc01470a4b842c38049ff05652d78b4255a1aac176528eccef26045c5b58e
scripts/stage3_3_quick_status.py	script	805	bbeef8727870de6f16f23693a30952783bc4db48199b5c9495d15db9b8ba64cf
scripts/stage3_3_read_followup.py	script	962	5c8dd1733b8aefe93f67f30d675f7161594e4e86e9b78cc611bd23440eddb096
scripts/stage3_3_read_outputs.py	script	407	3225d6ca3ffd6d3cc7f04b77af699ab310b115e15e43cafc863fbe1d3bf3e243
scripts/stage3_3_read_summary.py	script	950	1ac5d951958c08a890be42d2f5643596dfbc312e5e55d130a0db2377d7ca9c66
scripts/stage3_3_run_summary_p7_repair.py	script	12387	fc81739208aaab7509dd86db01b727cdaa7b10477872f2107391ec4733e4b97c
scripts/stage3_3_sync_followup.py	script	5108	05827d37c18a09f2f56fe2ef07572b3bba043f985cbd326b460765564157123d
scripts/stage3_3_verify_and_commit.py	script	3596	88b82b05a1e5f9fe5943f153c1076799edb46c402865f9d2a2497993fdf2091b
scripts/stage3_4_blocker_fix.py	script	4562	f6d7f2cc88da1db4942a96ae0269d20824d1c967026e18adfbdf75a784216027
scripts/stage3_4_closure_audit.py	script	7002	0fa132f968295dd41931261a3fc0c3d6dd3ab596a42b85e1a95c5773a2a55676
scripts/stage3_4_final_closure_audit.py	script	6530	bc16081ce6070d340ac3e109488986da488ccb1708588ac18c27193d5fbc3880
scripts/stage3_4_manifest_json_repair.py	script	4622	1d189896b50b0329000d79b64316c798c663aae9d4e67bd112c9ed67121c5560
scripts/stage3_4_manifest_quality_provenance_repair.py	script	13141	cca504e0dd44c516e56778a519423bd34903625dd8ce24c2f79f1ad36185e909
scripts/stage3_4_single_recovery.py	script	4004	f59a3919f52e12e5dc412fc9008a3b2b87f09789a3b624859b3b42c64a9d5770
scripts/stage4_l3_correction_retry.py	script	8278	d6ed18c02038fd4762f6439fb423a912a9a77732e331a61a3f82e25a8ecdc4aa
scripts/stage4_l3_quality_assessment.py	script	12496	167ef9e84eb312c3a0bb3d7bd9c14d8c5934e21ce59a24d77eed2fa949994da5
scripts/stage4_l3_quality_assessment_correction.py	script	13824	c6447e35274a9dbdc5d9fce74a9ff99b17a84a15d44463aad89154e1b46707e7
scripts/stage5_minimal_reclassify.py	script	4239	a774c7cef1607e6157fc2deaef9288d76f894288e779a900446d6b62df535433
scripts/stage5_minimal_reclassify_sync.py	script	1096	141d94e42240a0b0eb290f2f3e3cb178a2c58a697a7ed9d573587ee72dc9f2a9
scripts/stage5_script_directory_quality.py	script	13293	7ec7bcf025aa1617dff24ddb35bf5f357144c86913e85939b0a885849d4a7489
scripts/stage5_script_directory_quality_closure.py	script	8424	6837440d03a8ba444d2ae5b3f7d84436e4fcc9e39066452d5ba8be01fa7467ec
scripts/stage6_artifact_structure_probe.py	script	6286	ea58f4e94757f6113da39b29a649933ea2666c0cdbb5b73665381f64a2a4b9a9
scripts/stage6_final_quality_validation.py	script	11042	b06b3598ae0300ed3c2f5270408f2ad93eb492fe8cdf9c8a3ce4ab8cb8cd5758
scripts/stage6_final_quality_validation_correction.py	script	7973	62601a7643438870fe84caea00defc948095c743d44ab9068f88c2ace1f21b5b
scripts/stage6_final_validation_dataset_table_fix.py	script	8433	90581bbc8d4b2f146e4d7365060be14ea89c210ac607ea5d7dff8c5c29548ac4
scripts/stage6_final_validation_pass_fix.py	script	10565	d6eded9ae6748a1ed1c19212ce96f298006542bf0bf1db81e0b59b7919b2b591
scripts/stage6_p3_coverage_docs_probe.py	script	3720	2251f05e685801ad73020858c6bc4bb1003c0f3d4e31ca9b59496d085e562165
